,Codigo Piloto,Aerolínea,Origen,Destino,Minutos de retraso,OnTime,Piloto
2437,43579,6,SAP,MIA,-20,A,Jonh Pierson
2438,43579,8,MIA,FLL,-20,A,Jonh Pierson
2440,43579,7,SAP,HAJ,-20,A,Jonh Pierson
2441,43579,5,MIA,HAJ,0,A,Jonh Pierson
2442,43579,4,MIA,FLL,20,A,Jonh Pierson
2443,43580,10,TEG,SAP,-50,B,Peter Mariner
2444,43580,3,HHN,TEG,0,A,Peter Mariner
2445,43580,5,MIA,SAP,20,A,Peter Mariner
2446,43580,3,TEG,FLL,-40,B,Peter Mariner
2447,43580,10,TEG,MIA,10,A,Peter Mariner
2449,43580,7,FLL,SAP,0,A,Peter Mariner
2450,43580,5,HAJ,TEG,10,A,Peter Mariner
2452,43580,7,TEG,FLL,10,A,Peter Mariner
2454,43580,5,SAP,HHN,-10,A,Peter Mariner
2455,43580,7,HAJ,FLL,-40,B,Peter Mariner
2456,43580,3,HAJ,FLL,10,A,Peter Mariner
2457,43580,7,MIA,SAP,-40,B,Peter Mariner
2458,43580,4,MIA,FLL,-20,A,Peter Mariner
2459,43580,4,HHN,SAP,80,C,Peter Mariner
2460,43580,6,HHN,SAP,-80,C,Peter Mariner
2461,43580,10,FLL,TEG,0,A,Peter Mariner
2462,43580,6,FLL,SAP,30,A,Peter Mariner
2463,43580,5,SAP,TEG,-20,A,Peter Mariner
2464,43580,9,SAP,MIA,30,A,Peter Mariner
2465,43580,6,TEG,HAJ,30,A,Peter Mariner
2467,43580,7,TEG,HAJ,50,B,Peter Mariner
2468,43580,8,MIA,SAP,30,A,Peter Mariner
2470,43580,9,SAP,FLL,0,A,Peter Mariner
2471,43580,10,HAJ,MIA,60,C,Peter Mariner
2472,43580,6,FLL,SAP,-30,A,Peter Mariner
2473,43580,2,MIA,HHN,-40,B,Peter Mariner
2474,43580,9,HAJ,MIA,20,A,Peter Mariner
2475,43580,6,HAJ,MIA,-10,A,Peter Mariner
2476,43580,5,FLL,SAP,-50,B,Peter Mariner
2478,43580,2,MIA,SAP,0,A,Peter Mariner
2480,43580,5,TEG,HHN,-10,A,Peter Mariner
2481,43580,4,TEG,SAP,40,B,Peter Mariner
2482,43580,8,MIA,HAJ,60,C,Peter Mariner
2483,43580,1,FLL,SAP,-50,B,Peter Mariner
2485,43580,4,MIA,SAP,70,C,Peter Mariner
2486,43580,1,HHN,MIA,-20,A,Peter Mariner
2487,43580,9,HHN,MIA,50,B,Peter Mariner
2489,43580,6,HAJ,TEG,-50,B,Peter Mariner
2490,43580,2,HAJ,SAP,30,A,Peter Mariner
2491,43580,1,FLL,HHN,10,A,Peter Mariner
2492,43580,3,FLL,HHN,20,A,Peter Mariner
2495,43580,9,SAP,TEG,10,A,Peter Mariner
2496,43580,3,SAP,FLL,90,C,Peter Mariner
2497,43580,6,HHN,HAJ,-20,A,Peter Mariner
2498,43580,8,HAJ,TEG,-40,B,Peter Mariner
2499,43580,5,FLL,SAP,10,A,Peter Mariner
2500,43580,3,FLL,HAJ,-20,A,Peter Mariner
2501,43580,5,FLL,HAJ,-10,A,Peter Mariner
2503,43580,4,TEG,HHN,-40,B,Peter Mariner
2505,43580,9,HAJ,FLL,-20,A,Peter Mariner
2506,43580,2,HAJ,HHN,10,A,Peter Mariner
2507,43580,10,FLL,HHN,0,A,Peter Mariner
2508,43580,5,MIA,FLL,-60,C,Peter Mariner
2509,43580,2,FLL,TEG,-20,A,Peter Mariner
2510,43580,3,SAP,MIA,70,C,Peter Mariner
2511,43580,10,SAP,MIA,20,A,Peter Mariner
2512,43580,4,HAJ,HHN,-30,A,Peter Mariner
2513,43580,6,FLL,HHN,30,A,Peter Mariner
2514,43580,7,MIA,FLL,-40,B,Peter Mariner
2515,43580,5,SAP,FLL,60,C,Peter Mariner
2516,43580,5,HHN,SAP,10,A,Peter Mariner
2517,43580,5,SAP,FLL,40,B,Peter Mariner
2518,43580,5,FLL,SAP,0,A,Peter Mariner
2519,43580,8,HAJ,SAP,-20,A,Peter Mariner
2520,43580,8,SAP,TEG,40,B,Peter Mariner
2521,43580,10,MIA,SAP,50,B,Peter Mariner
2522,43580,9,SAP,TEG,-70,C,Peter Mariner
2523,43580,1,HHN,MIA,-20,A,Peter Mariner
2524,43580,5,MIA,HAJ,-10,A,Peter Mariner
2525,43580,1,FLL,SAP,0,A,Peter Mariner
2526,43580,4,SAP,HAJ,60,C,Peter Mariner
2528,43580,2,FLL,HAJ,-10,A,Peter Mariner
2529,43580,10,TEG,FLL,-30,A,Peter Mariner
2531,43580,9,SAP,MIA,-80,C,Peter Mariner
2532,43580,3,TEG,SAP,30,A,Peter Mariner
2533,43580,3,MIA,TEG,-20,A,Peter Mariner
2534,43580,4,FLL,MIA,10,A,Peter Mariner
2535,43580,2,SAP,FLL,30,A,Peter Mariner
2536,43580,10,HHN,SAP,70,C,Peter Mariner
2537,43580,4,TEG,HHN,-30,A,Peter Mariner
2538,43580,6,TEG,MIA,-30,A,Peter Mariner
2539,43580,1,MIA,SAP,0,A,Peter Mariner
2540,43580,7,FLL,TEG,-50,B,Peter Mariner
2541,43580,9,SAP,MIA,10,A,Peter Mariner
2542,43580,4,FLL,TEG,10,A,Peter Mariner
2543,43580,9,FLL,SAP,-10,A,Peter Mariner
2544,43580,3,SAP,HHN,0,A,Peter Mariner
2545,43580,7,MIA,HHN,-50,B,Peter Mariner
2546,43580,4,MIA,SAP,-40,B,Peter Mariner
2547,43580,6,HHN,HAJ,-60,C,Peter Mariner
2548,43580,9,HAJ,SAP,0,A,Peter Mariner
2549,43580,2,HAJ,TEG,0,A,Peter Mariner
2550,43580,6,FLL,SAP,50,B,Peter Mariner
2551,43580,2,TEG,HHN,10,A,Peter Mariner
2552,43580,1,TEG,HHN,20,A,Peter Mariner
2553,43580,2,TEG,SAP,60,C,Peter Mariner
2554,43580,7,FLL,MIA,50,B,Peter Mariner
2555,43580,7,TEG,SAP,20,A,Peter Mariner
2556,43580,8,SAP,TEG,-50,B,Peter Mariner
2557,43580,8,SAP,MIA,0,A,Peter Mariner
2558,43580,7,SAP,FLL,-20,A,Peter Mariner
2559,43580,10,HHN,FLL,20,A,Peter Mariner
2560,43580,8,SAP,HHN,80,C,Peter Mariner
2562,43580,1,MIA,SAP,20,A,Peter Mariner
2563,43580,6,SAP,TEG,-60,C,Peter Mariner
2564,43580,3,TEG,MIA,-10,A,Peter Mariner
2565,43580,9,MIA,FLL,-30,A,Peter Mariner
2567,43580,10,FLL,HAJ,0,A,Peter Mariner
2569,43580,8,HAJ,FLL,80,C,Peter Mariner
2570,43580,6,FLL,TEG,-10,A,Peter Mariner
2571,43580,6,TEG,SAP,0,A,Peter Mariner
2572,43580,9,SAP,HHN,-10,A,Peter Mariner
2573,43580,3,HHN,MIA,0,A,Peter Mariner
2574,43580,5,HHN,SAP,-10,A,Peter Mariner
2575,43580,10,MIA,HAJ,20,A,Peter Mariner
2576,43580,4,MIA,FLL,70,C,Peter Mariner
2577,43580,5,SAP,TEG,0,A,Peter Mariner
2578,43580,2,TEG,SAP,80,C,Peter Mariner
2579,43580,2,MIA,HHN,0,A,Peter Mariner
2580,43580,4,FLL,HHN,-30,A,Peter Mariner
2581,43580,10,TEG,SAP,0,A,Peter Mariner
2582,43580,3,SAP,MIA,70,C,Peter Mariner
2583,43580,9,HHN,MIA,40,B,Peter Mariner
2584,43580,10,HHN,SAP,10,A,Peter Mariner
2585,43580,5,SAP,TEG,0,A,Peter Mariner
2586,43580,2,HHN,SAP,-10,A,Peter Mariner
2588,43580,6,HAJ,SAP,-60,C,Peter Mariner
2589,43580,4,SAP,MIA,-60,C,Peter Mariner
2590,43580,3,SAP,MIA,80,C,Peter Mariner
2592,43580,7,TEG,HAJ,-40,B,Peter Mariner
2593,43580,1,MIA,FLL,0,A,Peter Mariner
2594,43580,9,FLL,TEG,10,A,Peter Mariner
2595,43580,9,FLL,SAP,30,A,Peter Mariner
2596,43580,7,HAJ,HHN,80,C,Peter Mariner
2597,43580,10,HAJ,MIA,-50,B,Peter Mariner
2598,43580,7,SAP,HAJ,60,C,Peter Mariner
2600,43580,1,SAP,FLL,-10,A,Peter Mariner
2601,43580,4,SAP,TEG,70,C,Peter Mariner
2603,43580,9,MIA,HHN,60,C,Peter Mariner
2604,43580,1,FLL,SAP,0,A,Peter Mariner
2605,43580,6,HAJ,MIA,10,A,Peter Mariner
2606,43580,6,HAJ,MIA,-30,A,Peter Mariner
2607,43580,7,FLL,SAP,-70,C,Peter Mariner
2609,43580,2,SAP,HHN,0,A,Peter Mariner
2610,43580,4,SAP,MIA,60,C,Peter Mariner
2611,43580,4,SAP,MIA,0,A,Peter Mariner
2612,43580,1,MIA,SAP,20,A,Peter Mariner
2613,43580,2,MIA,TEG,20,A,Peter Mariner
2614,43580,1,SAP,MIA,50,B,Peter Mariner
2615,43580,7,TEG,FLL,0,A,Peter Mariner
2616,43580,7,MIA,FLL,-10,A,Peter Mariner
2617,43580,6,FLL,HAJ,-50,B,Peter Mariner
2618,43580,10,SAP,HAJ,40,B,Peter Mariner
2619,43580,6,MIA,SAP,0,A,Peter Mariner
2620,43580,10,MIA,SAP,-30,A,Peter Mariner
2622,43580,6,SAP,MIA,50,B,Peter Mariner
2623,43580,8,SAP,MIA,0,A,Peter Mariner
2624,43580,8,TEG,SAP,-20,A,Peter Mariner
2625,43580,2,FLL,HAJ,10,A,Peter Mariner
2626,43580,4,TEG,FLL,30,A,Peter Mariner
2627,43580,6,SAP,TEG,0,A,Peter Mariner
2628,43580,3,HHN,SAP,-50,B,Peter Mariner
2631,43580,3,MIA,FLL,10,A,Peter Mariner
2632,43580,1,MIA,HAJ,-60,C,Peter Mariner
2633,43580,7,SAP,HAJ,0,A,Peter Mariner
2644,43580,10,MIA,SAP,-60,C,Peter Mariner
2645,43580,10,FLL,HHN,50,B,Peter Mariner
2646,43580,1,FLL,HHN,-50,B,Peter Mariner
2647,43580,8,HHN,MIA,-50,B,Peter Mariner
2648,43580,10,HHN,MIA,50,B,Peter Mariner
2650,43580,1,HAJ,TEG,30,A,Peter Mariner
2651,43580,1,FLL,MIA,20,A,Peter Mariner
2652,43580,3,TEG,FLL,-30,A,Peter Mariner
2654,43580,4,SAP,HHN,0,A,Peter Mariner
2655,43580,5,SAP,MIA,-20,A,Peter Mariner
2657,43580,3,SAP,TEG,-40,B,Peter Mariner
2658,43580,8,MIA,SAP,-20,A,Peter Mariner
2659,43580,5,FLL,MIA,0,A,Peter Mariner
2660,43580,5,HAJ,FLL,10,A,Peter Mariner
2661,43580,8,HAJ,FLL,0,A,Peter Mariner
2662,43580,2,FLL,HAJ,-10,A,Peter Mariner
2663,43580,8,TEG,HAJ,30,A,Peter Mariner
2664,43580,10,SAP,FLL,-10,A,Peter Mariner
2665,43580,3,HHN,TEG,-30,A,Peter Mariner
2666,43580,8,HHN,SAP,-50,B,Peter Mariner
2667,43580,7,SAP,HHN,0,A,Peter Mariner
2668,43580,9,HAJ,MIA,-30,A,Peter Mariner
2670,43580,8,SAP,TEG,-30,A,Peter Mariner
2671,43580,2,SAP,MIA,-20,A,Peter Mariner
2672,43580,7,MIA,FLL,-20,A,Peter Mariner
2673,43580,7,MIA,FLL,-40,B,Peter Mariner
2674,43580,3,HAJ,HHN,0,A,Peter Mariner
2675,43580,5,HAJ,HHN,-20,A,Peter Mariner
2676,43580,6,FLL,SAP,-10,A,Peter Mariner
2677,43580,10,TEG,HAJ,10,A,Peter Mariner
2680,43580,1,SAP,TEG,-50,B,Peter Mariner
2682,43580,6,MIA,HHN,10,A,Peter Mariner
2684,43580,10,MIA,HHN,20,A,Peter Mariner
2685,43580,2,MIA,SAP,0,A,Peter Mariner
2686,43580,3,SAP,HAJ,0,A,Peter Mariner
2689,43580,9,TEG,SAP,40,B,Peter Mariner
2691,43580,3,TEG,FLL,0,A,Peter Mariner
2692,43580,1,SAP,HAJ,10,A,Peter Mariner
2693,43580,5,HHN,HAJ,0,A,Peter Mariner
2694,43580,3,HHN,SAP,60,C,Peter Mariner
2697,43580,5,SAP,FLL,60,C,Peter Mariner
2698,43580,10,TEG,FLL,-20,A,Peter Mariner
2699,43580,5,MIA,HAJ,0,A,Peter Mariner
2700,43580,7,FLL,HAJ,20,A,Peter Mariner
2702,43580,5,HHN,HAJ,10,A,Peter Mariner
2703,43580,7,HHN,SAP,-10,A,Peter Mariner
2705,43580,8,HAJ,FLL,0,A,Peter Mariner
2706,43580,5,SAP,HAJ,-20,A,Peter Mariner
2707,43580,8,SAP,HAJ,-70,C,Peter Mariner
2708,43580,4,MIA,HAJ,0,A,Peter Mariner
2710,43580,4,FLL,TEG,-10,A,Peter Mariner
2711,43580,2,HAJ,SAP,-60,C,Peter Mariner
2712,43580,10,HAJ,HHN,40,B,Peter Mariner
2713,43580,4,FLL,HHN,-40,B,Peter Mariner
2714,43580,2,TEG,SAP,-70,C,Peter Mariner
2715,43580,2,MIA,HAJ,20,A,Peter Mariner
2716,43580,3,FLL,SAP,0,A,Peter Mariner
2717,43580,9,FLL,SAP,-20,A,Peter Mariner
2718,43580,4,SAP,FLL,50,B,Peter Mariner
2719,43580,6,SAP,HAJ,50,B,Peter Mariner
2721,43580,9,HAJ,FLL,-60,C,Peter Mariner
2722,43580,7,FLL,TEG,-30,A,Peter Mariner
2723,43580,1,HAJ,SAP,40,B,Peter Mariner
2726,43580,1,SAP,MIA,10,A,Peter Mariner
2729,43580,7,FLL,HAJ,0,A,Peter Mariner
2731,43580,1,HAJ,SAP,0,A,Peter Mariner
2732,43580,8,FLL,SAP,-10,A,Peter Mariner
2734,43580,8,SAP,HAJ,0,A,Peter Mariner
2735,43580,7,SAP,FLL,10,A,Peter Mariner
2736,43580,9,SAP,TEG,0,A,Peter Mariner
2737,43580,1,MIA,SAP,-50,B,Peter Mariner
2738,43580,1,MIA,HHN,-10,A,Peter Mariner
2739,43580,1,HAJ,SAP,50,B,Peter Mariner
2740,43580,1,HAJ,MIA,40,B,Peter Mariner
2741,43580,10,FLL,MIA,30,A,Peter Mariner
2742,43580,6,TEG,SAP,40,B,Peter Mariner
2743,43580,9,SAP,TEG,10,A,Peter Mariner
2744,43580,5,HHN,SAP,-40,B,Peter Mariner
2746,43580,8,MIA,SAP,40,B,Peter Mariner
2747,43580,7,TEG,HHN,0,A,Peter Mariner
2748,43580,6,TEG,SAP,0,A,Peter Mariner
2749,43580,4,TEG,HAJ,40,B,Peter Mariner
2750,43580,8,TEG,SAP,-20,A,Peter Mariner
2752,43580,1,TEG,MIA,-40,B,Peter Mariner
2754,43580,8,SAP,FLL,30,A,Peter Mariner
2755,43580,4,MIA,HAJ,0,A,Peter Mariner
2756,43580,1,MIA,HAJ,40,B,Peter Mariner
2758,43580,7,SAP,TEG,-40,B,Peter Mariner
2759,43580,6,HAJ,MIA,-30,A,Peter Mariner
2760,43580,4,HAJ,FLL,-60,C,Peter Mariner
2762,43580,2,TEG,HAJ,10,A,Peter Mariner
2763,43580,10,SAP,HAJ,40,B,Peter Mariner
2764,43580,7,HHN,FLL,-60,C,Peter Mariner
2765,43580,10,HHN,TEG,0,A,Peter Mariner
2767,43580,1,HAJ,HHN,-20,A,Peter Mariner
2768,43580,7,SAP,MIA,60,C,Peter Mariner
2770,43580,8,SAP,TEG,10,A,Peter Mariner
2771,43580,10,MIA,SAP,20,A,Peter Mariner
2772,43580,3,FLL,MIA,0,A,Peter Mariner
2773,43580,10,HAJ,FLL,-50,B,Peter Mariner
2774,43580,2,HAJ,FLL,-10,A,Peter Mariner
2775,43580,2,FLL,HAJ,-70,C,Peter Mariner
2776,43580,7,TEG,HAJ,-20,A,Peter Mariner
2777,43580,9,HAJ,HHN,-90,C,Peter Mariner
2779,43580,2,SAP,HAJ,60,C,Peter Mariner
2781,43580,9,MIA,SAP,-40,B,Peter Mariner
2782,43580,6,FLL,SAP,-50,B,Peter Mariner
2783,43580,3,HAJ,HHN,-30,A,Peter Mariner
2784,43580,9,HAJ,HHN,0,A,Peter Mariner
2785,43580,10,FLL,SAP,20,A,Peter Mariner
2786,43580,1,TEG,HAJ,0,A,Peter Mariner
2787,43580,8,HAJ,SAP,0,A,Peter Mariner
2788,43580,2,SAP,TEG,-10,A,Peter Mariner
2789,43580,10,HAJ,MIA,10,A,Peter Mariner
2790,43580,8,SAP,FLL,-20,A,Peter Mariner
2791,43580,1,SAP,FLL,0,A,Peter Mariner
2792,43580,1,SAP,HAJ,40,B,Peter Mariner
2793,43580,2,SAP,HAJ,-20,A,Peter Mariner
2794,43580,5,MIA,SAP,20,A,Peter Mariner
2795,43580,6,FLL,TEG,0,A,Peter Mariner
2796,43580,5,FLL,HAJ,30,A,Peter Mariner
2798,43580,2,HAJ,FLL,-40,B,Peter Mariner
2799,43580,6,FLL,TEG,0,A,Peter Mariner
2800,43580,6,HAJ,SAP,0,A,Peter Mariner
2803,43580,2,SAP,MIA,90,C,Peter Mariner
2805,43580,3,MIA,SAP,-10,A,Peter Mariner
2807,43580,10,HAJ,SAP,0,A,Peter Mariner
2808,43580,6,FLL,SAP,0,A,Peter Mariner
2809,43580,3,TEG,SAP,-20,A,Peter Mariner
2810,43580,7,SAP,HHN,-10,A,Peter Mariner
2811,43580,8,HHN,SAP,-20,A,Peter Mariner
2812,43580,2,HHN,HAJ,0,A,Peter Mariner
2814,43580,5,HAJ,SAP,-50,B,Peter Mariner
2816,43580,2,SAP,MIA,70,C,Peter Mariner
2817,43580,9,SAP,MIA,-20,A,Peter Mariner
2818,43580,8,MIA,SAP,50,B,Peter Mariner
2819,43580,9,FLL,TEG,-10,A,Peter Mariner
2821,43580,7,FLL,SAP,-60,C,Peter Mariner
2822,43580,9,FLL,SAP,-50,B,Peter Mariner
2823,43580,10,SAP,MIA,40,B,Peter Mariner
2824,43580,4,SAP,MIA,0,A,Peter Mariner
2825,43580,5,HAJ,SAP,0,A,Peter Mariner
2826,43580,10,HAJ,TEG,-10,A,Peter Mariner
2827,43580,2,FLL,MIA,10,A,Peter Mariner
2828,43580,4,TEG,FLL,0,A,Peter Mariner
2830,43580,5,SAP,HHN,70,C,Peter Mariner
2831,43580,9,SAP,MIA,-30,A,Peter Mariner
2832,43580,8,MIA,SAP,-20,A,Peter Mariner
2833,43580,9,MIA,TEG,10,A,Peter Mariner
2835,43580,3,HAJ,MIA,-10,A,Peter Mariner
2837,43580,6,TEG,FLL,-50,B,Peter Mariner
2838,43580,9,SAP,HAJ,10,A,Peter Mariner
2839,43580,2,HHN,HAJ,-20,A,Peter Mariner
2840,43580,1,HHN,FLL,60,C,Peter Mariner
2841,43580,1,MIA,HAJ,10,A,Peter Mariner
2842,43580,6,MIA,SAP,10,A,Peter Mariner
2844,43580,2,TEG,FLL,0,A,Peter Mariner
2845,43580,10,MIA,HAJ,-40,B,Peter Mariner
2846,43580,2,FLL,HAJ,20,A,Peter Mariner
2848,43580,6,HHN,HAJ,-30,A,Peter Mariner
2849,43580,4,HHN,SAP,20,A,Peter Mariner
2851,43580,6,HAJ,SAP,-10,A,Peter Mariner
2852,43580,2,HHN,MIA,20,A,Peter Mariner
2853,43580,3,MIA,FLL,-30,A,Peter Mariner
2854,43580,3,MIA,HAJ,0,A,Peter Mariner
2855,43580,8,SAP,HAJ,-30,A,Peter Mariner
2858,43580,8,TEG,SAP,30,A,Peter Mariner
2859,43580,6,MIA,TEG,-10,A,Peter Mariner
2860,43580,6,FLL,MIA,0,A,Peter Mariner
2862,43580,5,HAJ,FLL,-10,A,Peter Mariner
2864,43580,6,FLL,HAJ,20,A,Peter Mariner
2865,43580,10,TEG,FLL,30,A,Peter Mariner
2866,43580,8,SAP,TEG,0,A,Peter Mariner
2867,43580,6,HHN,SAP,10,A,Peter Mariner
2869,43580,6,MIA,FLL,-40,B,Peter Mariner
2870,43580,5,MIA,HAJ,-20,A,Peter Mariner
2871,43580,7,SAP,HAJ,0,A,Peter Mariner
2882,43580,1,HHN,MIA,90,C,Peter Mariner
2883,43580,2,MIA,HAJ,-40,B,Peter Mariner
2884,43580,10,FLL,HAJ,-50,B,Peter Mariner
2885,43580,10,SAP,FLL,10,A,Peter Mariner
2886,43580,9,MIA,TEG,-40,B,Peter Mariner
2887,43580,6,MIA,SAP,-30,A,Peter Mariner
2888,43580,4,SAP,HHN,10,A,Peter Mariner
2890,43580,2,HAJ,MIA,40,B,Peter Mariner
2891,43580,9,HAJ,MIA,80,C,Peter Mariner
2892,43580,3,FLL,SAP,-10,A,Peter Mariner
2897,43580,4,MIA,HHN,40,B,Peter Mariner
2898,43580,9,MIA,SAP,-20,A,Peter Mariner
2899,43580,4,SAP,HAJ,30,A,Peter Mariner
2900,43580,7,TEG,SAP,0,A,Peter Mariner
2901,43580,4,FLL,TEG,-60,C,Peter Mariner
2902,43580,1,TEG,MIA,-20,A,Peter Mariner
2903,43580,1,SAP,FLL,40,B,Peter Mariner
2904,43580,3,HHN,FLL,-10,A,Peter Mariner
2905,43580,8,HHN,HAJ,0,A,Peter Mariner
2906,43580,5,SAP,HAJ,0,A,Peter Mariner
2907,43580,8,HAJ,SAP,0,A,Peter Mariner
2910,43580,1,SAP,MIA,60,C,Peter Mariner
2912,43580,9,MIA,SAP,-50,B,Peter Mariner
2913,43580,8,SAP,TEG,-40,B,Peter Mariner
2914,43580,10,TEG,MIA,-50,B,Peter Mariner
2915,43580,1,MIA,FLL,-30,A,Peter Mariner
2916,43580,8,TEG,SAP,80,C,Peter Mariner
2917,43580,6,HAJ,HHN,0,A,Peter Mariner
2918,43580,8,FLL,MIA,20,A,Peter Mariner
2919,43580,9,TEG,SAP,70,C,Peter Mariner
2920,43580,7,FLL,SAP,-30,A,Peter Mariner
2922,43580,9,SAP,TEG,0,A,Peter Mariner
2923,43580,7,HAJ,MIA,-10,A,Peter Mariner
2924,43580,7,HAJ,FLL,20,A,Peter Mariner
2926,43580,5,HAJ,HHN,10,A,Peter Mariner
2927,43580,6,SAP,HHN,-40,B,Peter Mariner
2929,43580,4,SAP,HAJ,0,A,Peter Mariner
2930,43580,6,MIA,SAP,20,A,Peter Mariner
2931,43580,6,FLL,TEG,0,A,Peter Mariner
2932,43580,2,HAJ,SAP,0,A,Peter Mariner
2933,43580,1,HAJ,HHN,0,A,Peter Mariner
2934,43580,5,FLL,HHN,50,B,Peter Mariner
2935,43580,10,TEG,HAJ,-50,B,Peter Mariner
2936,43580,5,SAP,FLL,-40,B,Peter Mariner
2937,43580,1,SAP,HAJ,20,A,Peter Mariner
2939,43580,7,MIA,SAP,10,A,Peter Mariner
2940,43580,3,MIA,SAP,40,B,Peter Mariner
2941,43580,1,SAP,MIA,0,A,Peter Mariner
2942,43580,2,TEG,MIA,10,A,Peter Mariner
2943,43580,8,FLL,HAJ,20,A,Peter Mariner
2944,43580,10,TEG,HAJ,0,A,Peter Mariner
2946,43580,3,HHN,SAP,-20,A,Peter Mariner
2947,43580,4,HHN,SAP,40,B,Peter Mariner
2948,43580,6,SAP,MIA,0,A,Peter Mariner
2950,43580,5,SAP,HAJ,0,A,Peter Mariner
2951,43580,7,MIA,HAJ,40,B,Peter Mariner
2952,43580,7,MIA,FLL,50,B,Peter Mariner
2953,43580,1,SAP,TEG,30,A,Peter Mariner
2955,43580,8,SAP,HHN,0,A,Peter Mariner
2956,43580,9,TEG,MIA,40,B,Peter Mariner
2957,43580,3,MIA,SAP,60,C,Peter Mariner
2958,43580,9,FLL,TEG,10,A,Peter Mariner
2959,43580,6,FLL,SAP,0,A,Peter Mariner
2960,43580,10,HAJ,SAP,-40,B,Peter Mariner
2961,43580,1,HAJ,MIA,-30,A,Peter Mariner
2962,43580,2,FLL,MIA,10,A,Peter Mariner
2963,43580,1,TEG,SAP,40,B,Peter Mariner
2964,43580,9,SAP,HAJ,10,A,Peter Mariner
2965,43580,3,SAP,FLL,-20,A,Peter Mariner
2966,43580,9,SAP,TEG,-30,A,Peter Mariner
2967,43580,3,MIA,SAP,60,C,Peter Mariner
2968,43580,4,MIA,HHN,-80,C,Peter Mariner
2969,43580,3,SAP,MIA,-10,A,Peter Mariner
2970,43580,8,TEG,SAP,-60,C,Peter Mariner
2971,43580,7,MIA,TEG,0,A,Peter Mariner
2972,43580,9,FLL,MIA,70,C,Peter Mariner
2973,43580,2,SAP,TEG,50,B,Peter Mariner
2974,43580,8,HHN,SAP,10,A,Peter Mariner
2976,43580,4,SAP,HHN,60,C,Peter Mariner
2977,43580,6,HAJ,SAP,-60,C,Peter Mariner
2978,43580,2,SAP,HAJ,40,B,Peter Mariner
2979,43580,4,TEG,SAP,10,A,Peter Mariner
2980,43580,5,MIA,TEG,60,C,Peter Mariner
2981,43580,4,FLL,SAP,0,A,Peter Mariner
2982,43580,9,TEG,HHN,0,A,Peter Mariner
2983,43580,7,MIA,HHN,0,A,Peter Mariner
2984,43580,5,FLL,HAJ,-60,C,Peter Mariner
2986,43580,2,SAP,HAJ,20,A,Peter Mariner
2988,43580,9,HHN,SAP,70,C,Peter Mariner
2989,43580,2,HHN,SAP,0,A,Peter Mariner
2990,43580,10,SAP,MIA,-10,A,Peter Mariner
2991,43580,4,MIA,FLL,-60,C,Peter Mariner
2992,43580,4,SAP,HAJ,0,A,Peter Mariner
2993,43580,2,TEG,HAJ,0,A,Peter Mariner
2994,43580,5,MIA,SAP,-40,B,Peter Mariner
2995,43580,7,FLL,SAP,-10,A,Peter Mariner
2996,43580,8,FLL,SAP,60,C,Peter Mariner
2997,43580,5,HHN,FLL,50,B,Peter Mariner
2998,43580,6,HHN,FLL,0,A,Peter Mariner
2999,43580,2,SAP,HAJ,0,A,Peter Mariner
3001,43580,5,SAP,FLL,-50,B,Peter Mariner
3002,43580,9,SAP,TEG,60,C,Peter Mariner
3004,43580,4,MIA,HHN,20,A,Peter Mariner
3008,43580,6,MIA,HAJ,-30,A,Peter Mariner
3009,43580,8,FLL,HAJ,0,A,Peter Mariner
3011,43580,1,SAP,FLL,20,A,Peter Mariner
3012,43580,10,TEG,FLL,-20,A,Peter Mariner
3013,43580,7,MIA,HAJ,-40,B,Peter Mariner
3014,43580,10,FLL,HAJ,-30,A,Peter Mariner
3015,43580,7,TEG,FLL,-50,B,Peter Mariner
3016,43580,8,FLL,HAJ,-30,A,Peter Mariner
3017,43580,3,TEG,SAP,-10,A,Peter Mariner
3019,43580,9,SAP,FLL,50,B,Peter Mariner
3021,43580,6,SAP,HHN,-60,C,Peter Mariner
3022,43580,1,SAP,HHN,-10,A,Peter Mariner
3023,43580,8,SAP,HAJ,-20,A,Peter Mariner
3024,43580,6,MIA,FLL,-10,A,Peter Mariner
3025,43580,10,FLL,HAJ,-10,A,Peter Mariner
3026,43580,9,HAJ,SAP,50,B,Peter Mariner
3027,43580,2,HAJ,SAP,0,A,Peter Mariner
3028,43580,9,FLL,SAP,20,A,Peter Mariner
3029,43580,10,TEG,MIA,-20,A,Peter Mariner
3030,43580,2,MIA,TEG,0,A,Peter Mariner
3032,43580,8,TEG,HHN,20,A,Peter Mariner
3034,43580,10,FLL,SAP,-10,A,Peter Mariner
3035,43580,4,SAP,HAJ,-10,A,Peter Mariner
3036,43580,10,HHN,FLL,0,A,Peter Mariner
3037,43580,3,HHN,TEG,0,A,Peter Mariner
3039,43580,9,HAJ,HHN,0,A,Peter Mariner
3040,43580,2,SAP,HHN,80,C,Peter Mariner
3041,43580,9,TEG,MIA,10,A,Peter Mariner
3043,43580,5,FLL,SAP,-10,A,Peter Mariner
3044,43580,9,FLL,TEG,0,A,Peter Mariner
3045,43580,10,HAJ,SAP,-50,B,Peter Mariner
3046,43580,8,HAJ,HHN,-20,A,Peter Mariner
3047,43580,3,MIA,HAJ,-40,B,Peter Mariner
3048,43580,6,FLL,TEG,-10,A,Peter Mariner
3049,43580,5,TEG,MIA,-10,A,Peter Mariner
